lastSensorEventHours,lastSensorEventSeconds,lastSensorDayOfWeek,windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorID,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-OutsideDoor,sensorElTime-WorkArea,activity
16.0,58143.0,4.0,281.0,1.0,6.0,6.0,5.0,5.0,6.0,0.9871377743721864,0.2811387900355872,0.0,0.0,0.0,0.0,0.0,0.0,14.39,19.960000000000004,0.0,0.0,0.0,2389.162159,813.543288,86400.0,795.983328,0.0,0.7254229999999999,810.229537,897.474069,819.1809599999998,Cook
16.0,58143.0,4.0,277.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.5559566787003609,0.0,0.0,0.0,0.0,0.0,0.0,14.52,19.830000000000005,0.0,0.0,0.0,2389.188558,813.569687,86400.0,796.009727,0.026399,0.0,810.255936,897.500468,819.207359,Cook
16.0,58146.0,4.0,279.0,3.0,6.0,6.0,5.0,5.0,6.0,0.9967916319816366,0.6021505376344086,0.0,0.0,0.0,0.0,0.0,0.0,15.650000000000002,18.7,0.0,0.0,0.0,2391.765657,816.146786,86400.0,798.586826,0.0,2.577099,812.833035,900.077567,821.784458,Cook
16.0,58146.0,4.0,277.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9967916319816366,0.6028880866425993,0.0,0.0,0.0,0.0,0.0,0.0,15.790000000000004,18.56,0.0,0.0,0.0,2391.827027,816.2081559999998,86400.0,798.648196,0.061370000000000015,0.0,812.894405,900.1389369999998,821.845828,Cook
16.0,58152.0,4.0,283.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.6219081272084805,0.0,0.0,0.0,0.0,0.0,0.0,14.630000000000004,19.72,0.0,0.0,0.0,2397.603548,821.9846769999998,86400.0,804.424717,5.837891,0.0,818.670926,905.915458,827.622349,Cook
16.0,58153.0,4.0,283.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.6219081272084805,0.0,0.0,0.0,0.0,0.0,0.0,14.760000000000002,19.590000000000003,0.0,0.0,0.0,2398.713917,823.095046,86400.0,805.535086,6.94826,0.0,819.781295,907.025827,828.732718,Cook
16.0,58179.0,4.0,308.0,26.0,6.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.7792207792207793,0.0,0.0,0.0,0.0,0.0,0.0,14.890000000000002,19.46,0.0,0.0,0.0,2425.542091,849.9232199999999,86400.0,832.36326,33.776434,0.0,846.609469,933.854001,855.560892,Cook
16.0,58181.0,4.0,309.0,2.0,6.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.7799352750809061,0.0,0.0,0.0,0.0,0.0,0.0,15.020000000000005,19.33,0.0,0.0,0.0,2426.665976,851.0471050000001,86400.0,833.487145,34.900319,0.0,847.733354,934.977886,856.6847769999998,Cook
16.0,58194.0,4.0,302.0,13.0,6.0,6.0,5.0,5.0,6.0,0.9967916319816366,0.7615894039735099,0.0,0.0,0.0,0.0,0.0,0.0,16.150000000000002,18.2,0.0,0.0,0.0,2440.009773,864.390902,86400.0,846.8309419999998,0.0,13.343797,861.077151,948.321683,870.028574,Cook
16.0,58203.0,4.0,310.0,9.0,6.0,6.0,6.0,6.0,6.0,0.9967916319816366,0.7612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,16.290000000000006,18.06,0.0,0.0,0.0,2449.339805,873.7209339999998,86400.0,856.160974,9.330032,0.0,870.407183,957.651715,879.358606,Cook
16.0,58204.0,4.0,289.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9967916319816366,0.7820069204152249,0.0,0.0,0.0,0.0,0.0,0.0,16.43,17.920000000000005,0.0,0.0,0.0,2450.468939,874.850068,86400.0,857.290108,10.459166,0.0,871.5363169999998,958.780849,880.48774,Cook
16.0,58209.0,4.0,279.0,3.0,6.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.7598566308243727,0.0,0.0,0.0,0.0,0.0,0.0,15.11,19.240000000000006,0.0,0.0,0.0,2454.955695,879.336824,86400.0,861.776864,2.629476,0.0,876.0230730000002,963.267605,884.974496,Cook
16.0,58209.0,4.0,276.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9871377743721864,0.7608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,15.07,19.280000000000005,0.0,0.0,0.0,2455.435834,879.8169630000001,86400.0,862.2570029999998,0.032931,0.0,876.503212,963.747744,885.4546349999998,Cook
16.0,58213.0,4.0,177.0,1.0,6.0,6.0,6.0,6.0,6.0,1.2729055953200559,0.655367231638418,1.0,0.0,0.0,0.0,0.0,2.03,13.99,18.33,0.0,0.0,0.0,2459.35557,883.736699,86400.0,1.091973,2.26752,0.0,880.422948,967.66748,889.3743710000001,Cook
16.0,58214.0,4.0,169.0,1.0,6.0,6.0,6.0,6.0,6.0,1.2729055953200559,0.6390532544378699,1.0,0.0,0.0,0.0,0.0,2.05,14.11,18.19,0.0,0.0,0.0,2459.658253,884.039382,86400.0,1.394656,2.570203,0.0,880.725631,967.970163,889.6770539999999,Cook
16.0,58214.0,4.0,168.0,0.0,6.0,6.0,6.0,6.0,6.0,1.2729055953200559,0.7916666666666666,1.0,0.0,0.0,0.0,0.0,2.0700000000000003,14.23,18.05,0.0,0.0,0.0,2460.5926510000004,884.97378,86400.0,2.329054,3.504601,0.0,881.6600289999999,968.904561,890.611452,Cook
16.0,58216.0,4.0,105.0,2.0,6.0,6.0,6.0,6.0,6.0,1.2729055953200559,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,2.09,14.35,17.909999999999997,0.0,0.0,0.0,2462.264992000001,886.6461210000001,86400.0,4.001395,5.176942,0.0,883.33237,970.576902,892.283793,Cook
16.0,58218.0,4.0,105.0,2.0,6.0,6.0,6.0,6.0,6.0,1.2555367253996508,0.7714285714285715,1.0,0.0,0.0,0.0,0.0,2.1100000000000003,13.17,19.07,0.0,0.0,0.0,2464.174719,888.5558480000002,86400.0,5.911122,7.0866690000000006,0.0,885.2420970000002,972.486629,894.1935199999998,Cook
16.0,58219.0,4.0,97.0,1.0,6.0,6.0,6.0,6.0,6.0,1.2309595631140104,0.8350515463917526,1.0,0.0,0.0,0.0,0.0,2.13,11.980000000000002,20.24,0.0,0.0,0.0,2465.276778,889.657907,86400.0,7.0131809999999986,8.188728,0.0,886.344156,973.588688,895.2955789999999,Cook
16.0,58223.0,4.0,94.0,4.0,6.0,6.0,6.0,6.0,6.0,1.198892336661554,0.7978723404255319,1.0,0.0,0.0,0.0,0.0,2.1500000000000004,10.780000000000005,21.42,0.0,0.0,0.0,2468.656101,893.03723,86400.0,10.392504,11.568051,0.0,889.7234789999999,976.968011,898.674902,Cook
16.0,58223.0,4.0,82.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.7926829268292683,1.0,0.0,0.0,0.0,0.0,2.17,9.570000000000002,22.61000000000001,0.0,0.0,0.0,2469.287796,893.668925,86400.0,11.024199,12.199746,0.0,890.355174,977.599706,899.306597,Cook
16.0,58226.0,4.0,85.0,3.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.8,1.0,0.0,0.0,0.0,0.0,2.1900000000000004,8.350000000000001,23.81,0.0,0.0,0.0,2471.944873,896.3260019999999,86400.0,13.681276,14.856823,0.0,893.012251,980.256783,901.963674,Cook
16.0,58227.0,4.0,85.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.7882352941176469,1.0,0.0,0.0,0.0,0.0,2.21,8.420000000000002,23.72,0.0,0.0,0.0,2472.784608,897.1657369999998,86400.0,14.521010999999998,15.696558,0.0,893.8519859999999,981.096518,902.803409,Cook
16.0,58231.0,4.0,89.0,4.0,6.0,6.0,5.0,5.0,6.0,1.1105522511832788,0.7528089887640449,1.0,0.0,0.0,0.0,0.0,2.2300000000000004,8.190000000000001,23.93,0.0,0.0,0.0,2476.687035,901.068164,86400.0,18.423438,0.0,3.902427,897.7544130000001,984.998945,906.705836,Cook
16.0,58231.0,4.0,88.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.7727272727272727,1.0,0.0,0.0,0.0,0.0,2.25,8.260000000000002,23.84,0.0,0.0,0.0,2476.756461,901.13759,86400.0,18.492864,0.069426,0.0,897.823839,985.068371,906.775262,Cook
16.0,58231.0,4.0,88.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.7727272727272727,1.0,0.0,0.0,0.0,0.0,2.2700000000000005,7.03,25.05,0.0,0.0,0.0,2477.365291,901.74642,86400.0,19.101694,0.6782560000000001,0.0,898.4326689999998,985.677201,907.384092,Cook
16.0,58234.0,4.0,88.0,3.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.75,1.0,0.0,0.0,0.0,0.0,2.29,7.0900000000000025,24.97000000000001,0.0,0.0,0.0,2480.200312,904.581441,86400.0,21.936715,3.5132769999999995,0.0,901.26769,988.512222,910.219113,Cook
16.0,58236.0,4.0,90.0,2.0,6.0,6.0,5.0,5.0,6.0,1.0529815751302696,0.7444444444444445,1.0,0.0,0.0,0.0,0.0,2.3100000000000005,6.8500000000000005,25.19,0.0,0.0,0.0,2481.756566,906.137695,86400.0,23.492969,0.0,1.556254,902.823944,990.068476,911.775367,Cook
16.0,58236.0,4.0,84.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.7380952380952381,1.0,0.0,0.0,0.0,0.0,2.33,6.91,25.11000000000001,0.0,0.0,0.0,2481.816818,906.197947,86400.0,23.553221,0.060252,0.0,902.884196,990.128728,911.835619,Cook
16.0,58244.0,4.0,91.0,8.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.6703296703296703,1.0,0.0,0.0,0.0,0.0,2.3500000000000005,6.9700000000000015,25.03,0.0,0.0,0.0,2490.21516,914.596289,86400.0,31.951563,8.458594,0.0,911.282538,998.52707,920.233961,Cook
16.0,58248.0,4.0,69.0,4.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.5362318840579711,1.0,0.0,0.0,0.0,0.0,2.37,7.030000000000001,24.95000000000001,0.0,0.0,0.0,2493.595459,917.976588,86400.0,35.331862,11.838893,0.0,914.662837,1001.907369,923.61426,Cook
16.0,58248.0,4.0,67.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.5522388059701493,1.0,0.0,0.0,0.0,0.0,2.390000000000001,7.0900000000000025,24.870000000000005,0.0,0.0,0.0,2494.53332,918.914449,86400.0,36.269723,12.776754,0.0,915.600698,1002.84523,924.552121,Cook
16.0,58252.0,4.0,58.0,4.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.4310344827586207,1.0,0.0,0.0,0.0,0.0,2.41,7.150000000000001,24.79000000000001,0.0,0.0,0.0,2498.257073,922.638202,86400.0,39.993476,16.500507,0.0,919.324451,1006.568983,928.275874,Cook
16.0,58254.0,4.0,51.0,2.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.3921568627450979,1.0,0.0,0.0,0.0,0.0,2.4300000000000006,5.910000000000001,26.01000000000001,0.0,0.0,0.0,2499.598529,923.979658,86400.0,41.334932,17.841963,0.0,920.665907,1007.910439,929.61733,Cook
16.0,58254.0,4.0,50.0,0.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.38,1.0,0.0,0.0,0.0,0.0,2.45,5.960000000000001,25.94,0.0,0.0,0.0,2500.0583260000008,924.439455,86400.0,41.794729,18.30176,0.0,921.125704,1008.370236,930.077127,Cook
16.0,58255.0,4.0,46.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0136635125593596,0.39130434782608703,3.0,0.0,0.0,0.0,0.0,3.5,4.760000000000002,26.09,0.0,0.0,0.0,2501.201736,925.582865,86400.0,0.20945100000000005,19.44517,0.0,922.269114,1009.513646,931.220537,Cook
16.0,58256.0,4.0,47.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0136635125593596,0.4680851063829787,3.0,0.0,0.0,0.0,0.0,3.5600000000000005,4.550000000000002,26.24,0.0,0.0,0.0,2502.101673,926.482802,86400.0,1.1093879999999998,0.078125,0.0,923.169051,1010.413583,932.120474,Cook
16.0,58257.0,4.0,46.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0136635125593596,0.5,5.0,0.0,0.0,0.0,0.0,4.630000000000001,3.33,26.39,0.0,0.0,0.0,2503.405253,927.786382,86400.0,1.20933,1.381705,0.0,924.472631,1011.717163,933.424054,Cook
16.0,58259.0,4.0,47.0,2.0,6.0,6.0,6.0,6.0,6.0,0.9219280948873624,0.5106382978723404,5.0,0.0,0.0,0.0,0.0,3.37,3.3600000000000003,27.620000000000005,0.0,0.0,0.0,2505.11892,929.500049,86400.0,2.922997,3.095372,0.0,926.186298,1013.43083,935.137721,Cook
16.0,58260.0,4.0,47.0,1.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.4893617021276596,4.0,0.0,0.0,0.0,0.0,2.1,3.390000000000001,28.86,0.0,0.0,0.0,2506.338561,930.71969,86400.0,4.142638,4.315013,0.0,927.405939,1014.650471,936.357362,Cook
16.0,58261.0,4.0,47.0,1.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.6382978723404256,4.0,0.0,0.0,0.0,0.0,2.12,3.4200000000000004,28.81,0.0,0.0,0.0,2507.48513,931.866259,86400.0,5.289207,5.461582,0.0,928.552508,1015.79704,937.503931,Cook
16.0,58272.0,4.0,58.0,11.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.5862068965517241,4.0,0.0,0.0,0.0,0.0,2.14,3.45,28.760000000000005,0.0,0.0,0.0,2517.758703,942.139832,86400.0,15.562779999999998,15.735155,0.0,938.826081,1026.070613,947.777504,Cook
16.0,58274.0,4.0,58.0,2.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.5517241379310345,4.0,0.0,0.0,0.0,0.0,2.16,3.4800000000000004,28.710000000000008,0.0,0.0,0.0,2519.658409,944.039538,86400.0,17.462486,17.634860999999994,0.0,940.725787,1027.970319,949.67721,Cook
16.0,58274.0,4.0,56.0,0.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.6071428571428571,4.0,0.0,0.0,0.0,0.0,2.18,3.5100000000000007,28.660000000000004,0.0,0.0,0.0,2520.592164,944.973293,86400.0,18.396241,18.568616,0.0,941.659542,1028.904074,950.610965,Cook
16.0,58276.0,4.0,57.0,2.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.6140350877192983,4.0,0.0,0.0,0.0,0.0,2.2,3.5400000000000005,28.61000000000001,0.0,0.0,0.0,2521.718413,946.099542,86400.0,19.52249,19.694865,0.0,942.785791,1030.030323,951.737214,Cook
16.0,58288.0,4.0,65.0,12.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.476923076923077,4.0,0.0,0.0,0.0,0.0,2.22,3.5700000000000003,28.56,0.0,0.0,0.0,2534.065157,958.446286,86400.0,31.869234,32.041609,0.0,955.132535,1042.377067,964.083958,Cook
16.0,58289.0,4.0,66.0,1.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.4848484848484849,4.0,0.0,0.0,0.0,0.0,2.24,3.6000000000000005,28.51,0.0,0.0,0.0,2535.213024,959.594153,86400.0,33.017101000000004,33.189476,0.0,956.280402,1043.524934,965.231825,Cook
16.0,58290.0,4.0,64.0,1.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.453125,4.0,0.0,0.0,0.0,0.0,2.26,3.630000000000001,28.460000000000004,0.0,0.0,0.0,2535.77521,960.156339,86400.0,33.579287,33.751662,0.0,956.842588,1044.08712,965.794011,Cook
16.0,58291.0,4.0,64.0,1.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.453125,4.0,0.0,0.0,0.0,0.0,2.28,3.6600000000000006,28.41,0.0,0.0,0.0,2536.948045,961.329174,86400.0,34.752122,34.924496999999995,0.0,958.015423,1045.259955,966.966846,Cook
16.0,58293.0,4.0,62.0,2.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.4032258064516129,4.0,0.0,0.0,0.0,0.0,2.3000000000000003,3.69,28.36,0.0,0.0,0.0,2539.528993,963.910122,86400.0,37.33307,37.505445,0.0,960.596371,1047.840903,969.547794,Cook
16.0,58295.0,4.0,64.0,2.0,6.0,6.0,6.0,6.0,6.0,0.6998428398862386,0.390625,4.0,0.0,0.0,0.0,0.0,2.3200000000000003,2.4200000000000004,29.61000000000001,0.0,0.0,0.0,2541.377846,965.758975,86400.0,39.181923,39.354298,0.0,962.445224,1049.689756,971.396647,Cook
16.0,58301.0,4.0,67.0,5.0,6.0,6.0,6.0,6.0,6.0,0.8118475207241324,0.373134328358209,4.0,0.0,0.0,0.0,0.0,2.3600000000000003,3.4700000000000006,28.520000000000003,0.0,0.0,0.0,2547.00569,971.386819,86400.0,44.809767,5.264019,0.0,968.073068,1055.3176,977.024491,Cook
16.0,58307.0,4.0,59.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0136635125593596,0.4406779661016949,4.0,0.0,0.0,0.0,0.0,3.4600000000000004,4.3100000000000005,26.580000000000005,0.0,0.0,0.0,2553.068218,977.449347,86400.0,1.423594,0.041964,0.0,974.135596,1061.380128,983.087019,Cook
16.0,58310.0,4.0,58.0,1.0,6.0,6.0,6.0,6.0,6.0,1.103307408607834,0.4137931034482759,6.0,0.0,0.0,0.0,0.0,4.53,4.3900000000000015,25.430000000000003,0.0,0.0,0.0,2556.20495,980.586079,86400.0,0.8700690000000001,3.178696,0.0,977.272328,1064.51686,986.223751,Cook
16.0,58313.0,4.0,59.0,3.0,6.0,6.0,5.0,5.0,6.0,1.1786137171821591,0.576271186440678,6.0,0.0,0.0,0.0,0.0,4.570000000000001,5.43,24.350000000000005,0.0,0.0,0.0,2558.631405,983.012534,86400.0,3.296524,0.0,2.426455,979.698783,1066.943315,988.650206,Cook
16.0,58316.0,4.0,62.0,3.0,6.0,6.0,6.0,6.0,6.0,1.1786137171821591,0.5645161290322581,6.0,0.0,0.0,0.0,0.0,4.61,5.48,24.26,0.0,0.0,0.0,2561.625924,986.007053,86400.0,6.291043,2.994519,0.0,982.693302,1069.937834,991.644725,Cook
16.0,58318.0,4.0,63.0,2.0,6.0,6.0,6.0,6.0,6.0,1.1786137171821591,0.5555555555555556,5.0,0.0,0.0,0.0,0.0,4.65,5.53,24.170000000000005,0.0,0.0,0.0,2563.894691,988.27582,86400.0,8.55981,5.263286,0.0,984.962069,1072.206601,993.913492,Cook
16.0,58320.0,4.0,65.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0911564760544912,0.5538461538461539,4.0,0.0,0.0,0.0,0.0,3.39,5.580000000000001,25.38,0.0,0.0,0.0,2565.76904,990.150169,86400.0,10.434159,7.137635,0.0,986.836418,1074.08095,995.787841,Cook
16.0,58320.0,4.0,64.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0911564760544912,0.578125,4.0,0.0,0.0,0.0,0.0,3.4200000000000013,5.63,25.3,0.0,0.0,0.0,2566.341595,990.722724,86400.0,11.006714,7.710189999999999,0.0,987.408973,1074.653505,996.360396,Cook
16.0,58321.0,4.0,65.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0136635125593596,0.6,4.0,0.0,0.0,0.0,0.0,3.45,4.38,26.520000000000003,0.0,0.0,0.0,2567.468974,991.850103,86400.0,12.134093,8.837569,0.0,988.536352,1075.780884,997.487775,Cook
16.0,58323.0,4.0,67.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0136635125593596,0.5970149253731343,3.0,0.0,0.0,0.0,0.0,3.4800000000000004,4.42,26.45000000000001,0.0,0.0,0.0,2569.538229,993.919358,86400.0,14.203348000000002,10.906824,0.0,990.605607,1077.850139,999.55703,Cook
16.0,58325.0,4.0,68.0,2.0,6.0,6.0,5.0,5.0,6.0,0.9851717468169148,0.6470588235294118,2.0,0.0,0.0,0.0,0.0,2.21,5.460000000000001,26.68,0.0,0.0,0.0,2571.587484,995.968613,86400.0,16.252603,0.0,2.049255,992.654862,1079.899394,1001.606285,Cook
16.0,58326.0,4.0,67.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.6865671641791045,2.0,0.0,0.0,0.0,0.0,2.2300000000000004,5.51,26.61,0.0,0.0,0.0,2571.609388,995.990517,86400.0,16.274507,0.021904,0.0,992.676766,1079.921298,1001.628189,Cook
16.0,58327.0,4.0,67.0,1.0,6.0,6.0,6.0,6.0,6.0,0.9851717468169148,0.6865671641791045,2.0,0.0,0.0,0.0,0.0,2.25,5.5600000000000005,26.54,0.0,0.0,0.0,2573.057486,997.438615,86400.0,17.722604999999994,1.470002,0.0,994.124864,1081.369396,1003.076287,Cook
16.0,58330.0,4.0,69.0,3.0,6.0,6.0,5.0,5.0,6.0,1.0529815751302696,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,2.2700000000000005,6.610000000000001,25.47,0.0,0.0,0.0,2576.104504,1000.485633,86400.0,20.769623,0.0,3.047018,997.171882,1084.416414,1006.123305,Cook
16.0,58330.0,4.0,58.0,0.0,6.0,6.0,6.0,6.0,6.0,1.0529815751302696,0.603448275862069,2.0,0.0,0.0,0.0,0.0,2.29,6.670000000000001,25.39,0.0,0.0,0.0,2576.126491,1000.50762,86400.0,20.79161,0.021987,0.0,997.193869,1084.438401,1006.145292,Cook
16.0,58331.0,4.0,57.0,1.0,6.0,6.0,5.0,5.0,6.0,1.1105522511832788,0.6140350877192983,2.0,0.0,0.0,0.0,0.0,2.3100000000000005,7.730000000000001,24.31,0.0,0.0,0.0,2576.834616,1001.215745,86400.0,21.499735,0.0,0.708125,997.901994,1085.146526,1006.853417,Cook
16.0,58331.0,4.0,57.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.631578947368421,2.0,0.0,0.0,0.0,0.0,2.33,7.8000000000000025,24.22,0.0,0.0,0.0,2576.859523,1001.240652,86400.0,21.524642,0.024907,0.0,997.926901,1085.171433,1006.878324,Cook
16.0,58332.0,4.0,56.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.6607142857142857,2.0,0.0,0.0,0.0,0.0,2.3500000000000005,7.869999999999999,24.13000000000001,0.0,0.0,0.0,2578.522128,1002.903257,86400.0,23.187247,1.687512,0.0,999.589506,1086.8340380000004,1008.540929,Cook
16.0,58335.0,4.0,47.0,3.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.5957446808510638,2.0,0.0,0.0,0.0,0.0,2.37,7.940000000000001,24.04000000000001,0.0,0.0,0.0,2580.957605,1005.338734,86400.0,25.622724,4.122989,0.0,1002.024983,1089.269515,1010.976406,Cook
16.0,58336.0,4.0,47.0,1.0,6.0,6.0,5.0,5.0,6.0,1.1589385323502772,0.6170212765957447,2.0,0.0,0.0,0.0,0.0,2.390000000000001,9.010000000000002,22.95000000000001,0.0,0.0,0.0,2582.085174,1006.466303,86400.0,26.750293,0.0,1.127569,1003.152552,1090.397084,1012.103975,Cook
16.0,58336.0,4.0,46.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.6521739130434783,2.0,0.0,0.0,0.0,0.0,2.41,9.090000000000002,22.85,0.0,0.0,0.0,2582.106662,1006.487791,86400.0,26.771781,0.021488,0.0,1003.17404,1090.418572,1012.125463,Cook
16.0,58337.0,4.0,46.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.6304347826086957,2.0,0.0,0.0,0.0,0.0,2.4300000000000006,9.170000000000002,22.750000000000004,0.0,0.0,0.0,2582.835637,1007.216766,86400.0,27.500756,0.750463,0.0,1003.903015,1091.147547,1012.854438,Cook
16.0,58339.0,4.0,46.0,2.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.6086956521739131,2.0,0.0,0.0,0.0,0.0,2.45,9.250000000000002,22.65,0.0,0.0,0.0,2584.893709,1009.274838,86400.0,29.558828,2.808535,0.0,1005.961087,1093.2056189999996,1014.91251,Cook
16.0,58340.0,4.0,45.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.6222222222222222,2.0,0.0,0.0,0.0,0.0,2.4700000000000006,9.330000000000002,22.55,0.0,0.0,0.0,2586.409108,1010.790237,86400.0,31.074227,4.323934,0.0,1007.476486,1094.721018,1016.427909,Cook
16.0,58345.0,4.0,40.0,1.0,6.0,6.0,6.0,6.0,6.0,1.2580402536887991,0.55,3.0,0.0,0.0,0.0,0.0,3.5400000000000005,9.28,21.530000000000005,0.0,0.0,0.0,2591.465229,1015.846358,86400.0,1.578301,1.621236,0.0,1012.532607,1099.777139,1021.48403,Cook
16.0,58401.0,4.0,76.0,1.0,6.0,6.0,6.0,6.0,6.0,1.8682734124061349,0.25,3.0,0.0,0.0,0.0,0.0,5.49,10.390000000000002,14.290000000000004,4.18,0.0,0.0,2646.596056,1070.977185,86400.0,3.905866000000001,0.022905,0.0,11.139147,1154.907966,1076.614857,Cook
16.0,58403.0,4.0,73.0,0.0,6.0,6.0,6.0,6.0,6.0,1.9037956681979176,0.2328767123287671,4.0,0.0,0.0,0.0,0.0,6.66,10.35,13.040000000000004,4.3,0.0,0.0,2649.2313010000007,1073.61243,86400.0,1.069767,0.051508000000000005,0.0,13.774392,1157.543211,1079.250102,Cook
16.0,58404.0,4.0,73.0,0.0,6.0,6.0,6.0,6.0,6.0,1.9037956681979176,0.2465753424657534,4.0,0.0,0.0,0.0,0.0,6.780000000000001,10.230000000000002,12.96,4.38,0.0,0.0,2649.802694,1074.183823,86400.0,1.64116,0.055022,0.0,14.345785,1158.114604,1079.821495,Cook
16.0,58408.0,4.0,73.0,0.0,6.0,6.0,6.0,6.0,6.0,1.9268875817332631,0.6986301369863014,5.0,0.0,0.0,0.0,0.0,7.98,10.19,11.68,4.5,0.0,0.0,2653.913455,1078.294584,86400.0,0.917178,0.048647,0.0,18.456546,1162.225365,1083.932256,Cook
16.0,58409.0,4.0,73.0,0.0,6.0,6.0,6.0,6.0,6.0,1.9329145639793976,0.7123287671232876,7.0,0.0,0.0,0.0,0.0,9.13,9.070000000000002,11.570000000000002,4.580000000000001,0.0,0.0,2655.2056820000007,1079.586811,86400.0,0.5109,1.340874,0.0,19.748773,1163.517592,1085.224483,Cook
16.0,58413.0,4.0,76.0,4.0,6.0,6.0,6.0,6.0,6.0,1.9329145639793976,0.6842105263157895,7.0,0.0,0.0,0.0,0.0,9.21,9.15,11.370000000000005,4.62,0.0,0.0,2659.13134,1083.512469,86400.0,4.436558,5.266532,0.0,23.674431,1167.44325,1089.150141,Cook
16.0,58417.0,4.0,73.0,1.0,6.0,6.0,6.0,6.0,6.0,1.9329145639793976,0.7808219178082192,9.0,0.0,0.0,0.0,0.0,11.48,9.390000000000002,8.74,4.740000000000001,0.0,0.0,2662.896179,1087.277308,86400.0,1.220418,9.031371,0.0,27.43927,1171.208089,1092.91498,Cook
16.0,58418.0,4.0,74.0,1.0,6.0,6.0,6.0,6.0,6.0,1.9268875817332631,0.7837837837837838,9.0,0.0,0.0,0.0,0.0,11.58,8.170000000000002,9.82,4.78,0.0,0.0,2664.019058,1088.400187,86400.0,2.343297,10.15425,0.0,28.562149,1172.330968,1094.037859,Cook
