insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
4/19/2019 9:11,VALENCIA,MADRID,5/2/2019 20:15,5/2/2019 21:55,AVE,39.45,Turista,Promo
4/14/2019 9:25,MADRID,VALENCIA,5/30/2019 21:10,5/30/2019 23:03,AVE,33.65,Turista,Promo
5/2/2019 21:01,MADRID,SEVILLA,5/12/2019 18:00,5/12/2019 20:32,AVE,128.5,Preferente,Flexible
4/17/2019 20:17,MADRID,SEVILLA,4/25/2019 21:25,4/26/2019 0:10,AV City,49.15,Turista,Promo
4/20/2019 1:12,MADRID,SEVILLA,4/20/2019 7:00,4/20/2019 9:55,AV City,49.15,Turista,Promo
4/13/2019 14:04,MADRID,BARCELONA,4/19/2019 21:25,4/19/2019 23:55,AVE,40.95,Turista,Promo
4/15/2019 17:06,SEVILLA,MADRID,5/2/2019 13:40,5/2/2019 16:10,AVE,47.3,Turista,Promo
4/24/2019 10:16,BARCELONA,MADRID,5/31/2019 19:00,5/31/2019 22:00,AVE,102.15,Turista Plus,Promo
4/17/2019 21:27,MADRID,VALENCIA,5/8/2019 16:45,5/8/2019 18:50,ALVIA,46.15,Preferente,Promo
4/15/2019 3:01,MADRID,BARCELONA,5/24/2019 17:30,5/24/2019 20:40,AVE,,Preferente,Promo
4/17/2019 15:11,SEVILLA,MADRID,5/24/2019 7:40,5/24/2019 10:05,AVE,53.4,Turista,Promo
4/21/2019 21:26,BARCELONA,MADRID,5/20/2019 21:15,5/21/2019 0:02,AVE,58.15,Turista,Promo
4/15/2019 7:05,MADRID,SEVILLA,5/26/2019 20:00,5/26/2019 22:21,AVE,64.05,Turista Plus,Promo
4/22/2019 1:20,BARCELONA,MADRID,5/6/2019 9:00,5/6/2019 11:45,AVE,107.7,Turista,Flexible
4/14/2019 23:11,MADRID,SEVILLA,5/8/2019 14:00,5/8/2019 16:32,AVE,47.3,Turista,Promo
4/16/2019 23:14,MADRID,VALENCIA,4/28/2019 17:10,4/28/2019 18:54,AVE,66.55,Preferente,Promo
4/18/2019 9:14,BARCELONA,MADRID,4/28/2019 16:25,4/28/2019 18:55,AVE,82.35,Turista Plus,Promo
4/30/2019 13:33,VALENCIA,MADRID,5/23/2019 21:05,5/23/2019 23:32,INTERCITY,29.9,Turista,Promo
4/14/2019 16:29,VALENCIA,MADRID,5/27/2019 21:05,5/27/2019 23:32,INTERCITY,29.9,Turista,Promo
4/28/2019 15:14,MADRID,BARCELONA,4/29/2019 7:15,4/29/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
5/1/2019 23:41,MADRID,BARCELONA,5/7/2019 13:25,5/7/2019 16:24,AVE-TGV,90.5,Turista Plus,Promo
4/19/2019 20:44,MADRID,BARCELONA,5/27/2019 19:30,5/27/2019 22:40,AVE,54.45,Preferente,Promo
4/24/2019 21:05,MADRID,SEVILLA,5/8/2019 8:30,5/8/2019 11:14,ALVIA,,Turista,Flexible
4/12/2019 2:07,MADRID,SEVILLA,4/14/2019 19:30,4/14/2019 22:05,AVE,76.3,Turista,Flexible
4/14/2019 9:03,MADRID,BARCELONA,4/21/2019 20:30,4/21/2019 23:40,AVE,90.5,Turista Plus,Promo
4/18/2019 12:14,MADRID,BARCELONA,5/28/2019 6:30,5/28/2019 9:20,AVE,66.75,Turista,Promo
4/15/2019 6:09,BARCELONA,MADRID,5/16/2019 14:00,5/16/2019 17:10,AVE,49.55,Turista,Promo
5/6/2019 23:11,SEVILLA,MADRID,5/19/2019 19:45,5/19/2019 22:17,AVE,76.3,Turista,Flexible
4/15/2019 13:24,SEVILLA,MADRID,4/30/2019 19:45,4/30/2019 22:17,AVE,53.4,Turista,Promo
4/20/2019 7:21,MADRID,VALENCIA,5/13/2019 11:55,5/13/2019 13:35,AVE,33.65,Turista,Promo
4/17/2019 4:40,MADRID,VALENCIA,5/23/2019 9:40,5/23/2019 11:24,AVE,39.45,Turista,Promo
4/22/2019 18:42,MADRID,BARCELONA,5/31/2019 14:00,5/31/2019 16:30,AVE,100.4,Turista,Promo
4/23/2019 6:11,MADRID,BARCELONA,5/31/2019 12:30,5/31/2019 15:30,AVE,85.1,Turista,Promo
5/5/2019 9:14,MADRID,BARCELONA,5/16/2019 7:30,5/16/2019 10:40,AVE,85.1,Turista,Promo
4/16/2019 5:25,VALENCIA,MADRID,5/27/2019 18:10,5/27/2019 19:57,AVE,21.95,Turista,Promo
4/20/2019 20:18,VALENCIA,MADRID,6/1/2019 17:10,6/1/2019 18:50,AVE,33.65,Turista,Promo
4/22/2019 7:40,MADRID,VALENCIA,5/30/2019 6:45,5/30/2019 8:38,AVE,27.8,Turista,Promo
5/3/2019 17:38,SEVILLA,MADRID,6/1/2019 9:50,6/1/2019 12:36,ALVIA,87.4,Preferente,Flexible
4/14/2019 3:47,SEVILLA,MADRID,5/2/2019 11:45,5/2/2019 14:17,AVE,60.3,Turista,Promo
5/4/2019 15:34,MADRID,VALENCIA,5/17/2019 20:40,5/17/2019 22:24,AVE,51.15,Turista,Promo
4/21/2019 1:33,PONFERRADA,MADRID,5/27/2019 11:28,5/27/2019 16:00,LD,42.75,Turista con enlace,Promo +
4/21/2019 3:36,BARCELONA,MADRID,5/30/2019 6:25,5/30/2019 8:55,AVE,78.8,Turista,Promo
4/15/2019 6:14,MADRID,BARCELONA,5/15/2019 21:25,5/15/2019 23:55,AVE,49.55,Turista,Promo
4/17/2019 19:06,MADRID,PONFERRADA,4/23/2019 14:40,4/23/2019 18:33,AVE-MD,59.6,Turista con enlace,Flexible
4/19/2019 6:45,MADRID,SEVILLA,4/24/2019 15:00,4/24/2019 17:21,AVE,53.4,Turista,Promo
5/3/2019 21:31,SEVILLA,MADRID,5/16/2019 8:35,5/16/2019 15:26,LD-MD,34.35,Turista con enlace,Promo +
4/13/2019 0:32,MADRID,BARCELONA,5/10/2019 14:30,5/10/2019 17:21,AVE,,Turista,Flexible
4/14/2019 9:26,MADRID,VALENCIA,4/27/2019 8:40,4/27/2019 10:33,AVE,45.3,Turista,Promo
4/15/2019 13:29,VALENCIA,MADRID,5/15/2019 15:10,5/15/2019 17:03,AVE,39.45,Turista,Promo
4/19/2019 17:36,MADRID,PONFERRADA,5/6/2019 12:20,5/6/2019 18:52,LD-MD,34.35,Turista con enlace,Promo +
4/14/2019 19:27,MADRID,BARCELONA,5/24/2019 18:30,5/24/2019 21:20,AVE,,Preferente,Promo
4/30/2019 1:04,MADRID,BARCELONA,5/17/2019 20:30,5/17/2019 23:40,AVE,80.15,Turista Plus,Promo
4/13/2019 4:10,MADRID,BARCELONA,5/18/2019 6:20,5/18/2019 9:29,AVE,,Turista,Promo
4/12/2019 10:12,MADRID,VALENCIA,5/13/2019 6:08,5/13/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/20/2019 13:03,MADRID,PONFERRADA,5/25/2019 14:40,5/25/2019 18:33,LD-MD,54.1,Turista con enlace,Flexible
4/21/2019 21:06,MADRID,BARCELONA,5/29/2019 7:00,5/29/2019 9:30,AVE,94.55,Turista Plus,Promo
5/3/2019 1:36,MADRID,SEVILLA,5/7/2019 10:00,5/7/2019 12:32,AVE,,Turista,Flexible
4/16/2019 14:17,BARCELONA,MADRID,5/30/2019 13:25,5/30/2019 16:10,AVE,58.15,Turista,Promo
4/15/2019 11:28,MADRID,SEVILLA,4/25/2019 21:25,4/26/2019 0:10,AV City,49.15,Turista,Promo
4/19/2019 9:28,MADRID,VALENCIA,5/9/2019 12:21,5/9/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/14/2019 13:19,PONFERRADA,MADRID,5/17/2019 6:11,5/17/2019 10:15,ALVIA,33.5,Turista,Promo
4/21/2019 6:18,MADRID,VALENCIA,5/24/2019 6:45,5/24/2019 8:38,AVE,33.65,Turista,Promo
4/19/2019 13:33,MADRID,VALENCIA,4/21/2019 20:40,4/21/2019 22:24,AVE,51.15,Turista,Promo
4/20/2019 16:14,BARCELONA,MADRID,5/8/2019 20:00,5/8/2019 23:10,AVE,58.15,Turista,Promo
5/5/2019 17:15,VALENCIA,MADRID,5/31/2019 6:38,5/31/2019 14:20,REGIONAL,28.35,Turista,Adulto ida
4/26/2019 11:03,BARCELONA,MADRID,4/28/2019 12:50,4/28/2019 15:45,AVE-TGV,181.5,Preferente,Flexible
5/2/2019 5:45,MADRID,VALENCIA,5/14/2019 16:45,5/14/2019 18:50,ALVIA,46.15,Preferente,Promo
4/18/2019 5:09,SEVILLA,MADRID,5/17/2019 17:45,5/17/2019 20:17,AVE,76.3,Turista,Flexible
4/20/2019 3:38,BARCELONA,MADRID,5/12/2019 9:03,5/12/2019 18:07,R. EXPRES,43.25,Turista,Adulto ida
4/14/2019 14:28,MADRID,BARCELONA,5/9/2019 8:30,5/9/2019 11:15,AVE,85.1,Turista,Promo
4/13/2019 23:11,SEVILLA,MADRID,4/18/2019 11:45,4/18/2019 14:17,AVE,60.3,Turista,Promo
4/15/2019 10:10,MADRID,SEVILLA,5/8/2019 11:00,5/8/2019 13:32,AVE,60.3,Turista,Promo
4/13/2019 18:00,MADRID,VALENCIA,5/28/2019 16:05,5/28/2019 22:47,REGIONAL,28.35,Turista,Adulto ida
4/17/2019 1:34,MADRID,SEVILLA,5/14/2019 10:00,5/14/2019 12:32,AVE,60.3,Turista,Promo
4/17/2019 1:21,BARCELONA,MADRID,5/17/2019 21:25,5/17/2019 23:55,AVE,75.4,Turista,Promo
4/25/2019 3:19,PONFERRADA,MADRID,4/29/2019 6:11,4/29/2019 10:15,ALVIA,55.8,Turista,Flexible
4/17/2019 5:16,BARCELONA,MADRID,4/18/2019 20:00,4/18/2019 23:10,AVE,102.15,Turista Plus,Promo
5/9/2019 15:40,PONFERRADA,MADRID,5/22/2019 13:44,5/22/2019 19:21,LD,32.9,Turista con enlace,Promo
4/28/2019 1:20,BARCELONA,MADRID,5/7/2019 17:00,5/7/2019 19:45,AVE,59.5,Turista Plus,Promo
4/12/2019 10:01,MADRID,VALENCIA,6/1/2019 10:40,6/1/2019 12:20,AVE,33.65,Turista,Promo
4/22/2019 12:36,MADRID,SEVILLA,5/14/2019 17:00,5/14/2019 19:38,AVE,69.4,Preferente,Promo
4/14/2019 20:24,VALENCIA,MADRID,5/17/2019 12:40,5/17/2019 14:20,AVE,45.3,Turista,Promo
4/26/2019 3:24,VALENCIA,MADRID,5/20/2019 18:10,5/20/2019 19:57,AVE,27.8,Turista,Promo
5/9/2019 19:16,SEVILLA,MADRID,7/7/2019 12:18,7/7/2019 14:56,ALVIA,40.3,Turista,Promo
4/16/2019 0:17,BARCELONA,MADRID,4/17/2019 16:25,4/17/2019 18:55,AVE,127.1,Turista,Flexible
4/20/2019 8:21,MADRID,VALENCIA,5/12/2019 9:40,5/12/2019 11:24,AVE,39.45,Turista,Promo
4/17/2019 23:14,BARCELONA,MADRID,5/3/2019 12:00,5/3/2019 15:10,AVE,181.5,Preferente,Flexible
4/13/2019 22:03,MADRID,BARCELONA,4/23/2019 7:30,4/23/2019 10:40,AVE,107.7,Turista,Flexible
4/12/2019 17:14,MADRID,VALENCIA,5/14/2019 15:30,5/14/2019 22:31,AVE-MD,,Turista con enlace,Flexible
4/19/2019 1:20,BARCELONA,MADRID,5/21/2019 16:00,5/21/2019 19:10,AVE,75.4,Turista,Promo
4/22/2019 3:08,VALENCIA,MADRID,5/28/2019 16:15,5/28/2019 17:55,AVE,33.65,Turista,Promo
4/22/2019 14:42,MADRID,BARCELONA,5/30/2019 17:00,5/30/2019 19:30,AVE,100.4,Turista,Promo
4/20/2019 12:33,SEVILLA,MADRID,4/22/2019 9:50,4/22/2019 12:36,ALVIA,,Turista,Flexible
4/21/2019 2:44,MADRID,SEVILLA,5/30/2019 11:05,5/30/2019 13:41,ALVIA,,Turista,Promo
5/8/2019 21:13,MADRID,BARCELONA,6/30/2019 19:00,6/30/2019 21:30,AVE,94.55,Turista Plus,Promo
4/17/2019 1:04,MADRID,VALENCIA,5/15/2019 11:10,5/15/2019 13:25,INTERCITY,16.6,Turista,Promo
4/21/2019 4:24,SEVILLA,MADRID,5/20/2019 21:00,5/20/2019 23:52,AV City,49.15,Turista,Promo
4/24/2019 7:20,MADRID,VALENCIA,5/28/2019 15:10,5/28/2019 16:52,AVE,21.95,Turista,Promo
4/19/2019 22:05,PONFERRADA,MADRID,5/30/2019 13:44,5/30/2019 19:21,LD,47,Turista con enlace,Flexible
4/21/2019 1:18,BARCELONA,MADRID,5/18/2019 9:00,5/18/2019 11:45,AVE,85.1,Turista,Promo
4/21/2019 8:52,MADRID,BARCELONA,5/10/2019 12:30,5/10/2019 15:30,AVE,107.7,Turista,Flexible
4/12/2019 12:29,MADRID,SEVILLA,5/22/2019 11:05,5/22/2019 13:41,ALVIA,,Turista,Promo
4/15/2019 9:09,MADRID,SEVILLA,5/30/2019 9:45,5/30/2019 12:27,INTERCITY,62.2,Turista,Flexible
5/3/2019 23:23,SEVILLA,MADRID,5/9/2019 6:10,5/9/2019 8:58,AV City,49.15,Turista,Promo
5/5/2019 3:34,MADRID,SEVILLA,5/20/2019 16:30,5/20/2019 18:51,AVE,47.3,Turista,Promo
4/22/2019 15:45,MADRID,BARCELONA,5/7/2019 6:30,5/7/2019 9:20,AVE,66.75,Turista,Promo
5/2/2019 11:12,MADRID,VALENCIA,5/15/2019 15:10,5/15/2019 16:52,AVE,21.95,Turista,Promo
5/1/2019 21:28,BARCELONA,MADRID,5/15/2019 11:00,5/15/2019 13:45,AVE,107.7,Turista,Flexible
4/18/2019 8:23,VALENCIA,MADRID,5/22/2019 17:10,5/22/2019 18:50,AVE,45.3,Turista,Promo
4/28/2019 15:17,SEVILLA,MADRID,5/19/2019 7:00,5/19/2019 10:02,AV City,49.15,Turista,Promo
5/9/2019 19:14,VALENCIA,MADRID,5/31/2019 12:40,5/31/2019 14:20,AVE,51.15,Turista,Promo
4/14/2019 16:11,BARCELONA,MADRID,5/28/2019 19:00,5/28/2019 22:00,AVE,40.95,Turista,Promo
4/29/2019 17:13,MADRID,BARCELONA,5/27/2019 8:30,5/27/2019 11:15,AVE,85.1,Turista,Promo
4/14/2019 12:40,MADRID,BARCELONA,4/27/2019 10:30,4/27/2019 13:15,AVE,58.15,Turista,Promo
4/14/2019 7:19,MADRID,SEVILLA,4/17/2019 10:00,4/17/2019 12:32,AVE,128.5,Preferente,Flexible
4/26/2019 15:32,MADRID,VALENCIA,5/22/2019 12:21,5/22/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/21/2019 6:09,SEVILLA,MADRID,4/22/2019 16:45,4/22/2019 19:17,AVE,76.3,Turista,Flexible
5/1/2019 1:25,MADRID,SEVILLA,6/2/2019 15:00,6/2/2019 17:21,AVE,69.4,Preferente,Promo
4/21/2019 8:05,MADRID,BARCELONA,5/7/2019 13:25,5/7/2019 16:24,AVE-TGV,75.4,Turista,Promo
4/24/2019 5:27,PONFERRADA,MADRID,4/24/2019 11:44,4/24/2019 16:00,MD-LD,,Turista con enlace,Promo +
4/26/2019 21:23,MADRID,VALENCIA,5/31/2019 9:40,5/31/2019 11:24,AVE,45.3,Turista,Promo
4/23/2019 23:43,MADRID,SEVILLA,5/22/2019 8:30,5/22/2019 11:14,ALVIA,52.45,Preferente,Promo
4/27/2019 17:38,MADRID,PONFERRADA,4/30/2019 22:14,5/1/2019 4:31,TRENHOTEL,,,
4/18/2019 17:41,MADRID,BARCELONA,4/27/2019 17:30,4/27/2019 20:40,AVE,58.15,Turista,Promo
4/19/2019 6:40,BARCELONA,MADRID,5/3/2019 7:40,5/3/2019 10:10,AVE,88.95,Turista,Promo
5/8/2019 7:22,VALENCIA,MADRID,5/11/2019 6:38,5/11/2019 13:37,REGIONAL,28.35,Turista,Adulto ida
5/2/2019 5:04,MADRID,SEVILLA,5/3/2019 16:30,5/3/2019 18:55,AVE,,Turista Plus,Flexible
4/19/2019 7:20,MADRID,SEVILLA,5/23/2019 20:00,5/23/2019 22:21,AVE,64.05,Turista Plus,Promo
4/18/2019 4:15,MADRID,BARCELONA,4/24/2019 12:30,4/24/2019 15:30,AVE,107.7,Turista,Flexible
4/18/2019 11:11,BARCELONA,MADRID,5/3/2019 18:00,5/3/2019 21:10,AVE,107.7,Turista,Flexible
4/17/2019 20:43,MADRID,BARCELONA,5/22/2019 16:00,5/22/2019 18:30,AVE,78.8,Turista,Promo
4/19/2019 0:38,SEVILLA,MADRID,4/20/2019 12:18,4/20/2019 14:56,ALVIA,87.4,Preferente,Flexible
5/5/2019 21:39,MADRID,BARCELONA,5/31/2019 15:00,5/31/2019 17:30,AVE,100.4,Turista,Promo
4/17/2019 18:08,VALENCIA,MADRID,6/2/2019 8:00,6/2/2019 9:53,AVE,39.45,Turista,Promo
5/7/2019 11:46,MADRID,BARCELONA,5/30/2019 20:00,5/30/2019 22:30,AVE,78.8,Turista,Promo
4/26/2019 19:24,SEVILLA,MADRID,5/19/2019 8:35,5/19/2019 15:26,LD-MD,34.35,Turista con enlace,Promo +
4/24/2019 10:43,MADRID,VALENCIA,5/5/2019 18:40,5/5/2019 20:20,AVE,73.1,Turista,Flexible
4/13/2019 7:29,MADRID,VALENCIA,5/17/2019 12:21,5/17/2019 19:04,REGIONAL,,Turista,Adulto ida
4/23/2019 10:36,MADRID,PONFERRADA,5/29/2019 14:40,5/29/2019 18:52,AVE-LD,31.2,Turista con enlace,Promo
4/18/2019 22:39,PONFERRADA,MADRID,5/2/2019 11:28,5/2/2019 16:00,LD,39.9,Turista con enlace,Promo
4/26/2019 5:08,VALENCIA,MADRID,5/29/2019 6:30,5/29/2019 8:22,AVE,21.95,Turista,Promo
4/21/2019 9:03,MADRID,SEVILLA,5/24/2019 11:05,5/24/2019 13:41,ALVIA,,Turista,Flexible
4/17/2019 13:12,MADRID,BARCELONA,5/16/2019 10:30,5/16/2019 13:15,AVE,75.4,Turista,Promo
5/1/2019 9:24,VALENCIA,MADRID,5/28/2019 8:40,5/28/2019 10:20,AVE,21.95,Turista,Promo
5/8/2019 13:33,SEVILLA,MADRID,5/29/2019 17:45,5/29/2019 20:17,AVE,76.3,Turista,Flexible
4/21/2019 7:05,VALENCIA,MADRID,5/24/2019 14:50,5/24/2019 22:04,REGIONAL,28.35,Turista,Adulto ida
4/16/2019 2:15,MADRID,SEVILLA,5/27/2019 10:00,5/27/2019 12:32,AVE,60.3,Turista,Promo
4/18/2019 2:03,MADRID,BARCELONA,4/22/2019 6:30,4/22/2019 9:20,AVE,85.1,Turista,Promo
4/12/2019 7:17,MADRID,SEVILLA,4/25/2019 9:00,4/25/2019 11:38,AVE,60.3,Turista,Promo
4/16/2019 1:08,SEVILLA,MADRID,5/26/2019 19:19,5/26/2019 21:59,INTERCITY,,Turista Plus,Promo
4/19/2019 19:22,VALENCIA,MADRID,5/14/2019 19:10,5/14/2019 20:50,AVE,21.95,Turista,Promo
4/22/2019 0:37,MADRID,BARCELONA,5/24/2019 19:00,5/24/2019 21:30,AVE,88.95,Turista,Promo
4/24/2019 5:39,MADRID,PONFERRADA,4/24/2019 14:40,4/24/2019 18:52,AVE-LD,,Turista,Flexible
4/13/2019 15:13,SEVILLA,MADRID,5/14/2019 18:45,5/14/2019 21:17,AVE,60.3,Turista,Promo
4/26/2019 9:15,BARCELONA,MADRID,5/22/2019 7:25,5/22/2019 10:01,AVE,75.4,Turista,Promo
5/4/2019 7:38,BARCELONA,MADRID,5/29/2019 6:40,5/29/2019 9:25,AVE,66.75,Turista,Promo
4/28/2019 13:03,MADRID,SEVILLA,5/26/2019 11:00,5/26/2019 13:32,AVE,76.3,Turista,Flexible
4/22/2019 1:34,SEVILLA,MADRID,4/22/2019 13:40,4/22/2019 16:10,AVE,76.3,Turista,Flexible
5/7/2019 9:11,MADRID,PONFERRADA,5/21/2019 17:30,5/21/2019 21:33,ALVIA,33.5,Turista,Promo
4/19/2019 7:38,MADRID,VALENCIA,5/17/2019 10:40,5/17/2019 12:20,AVE,39.45,Turista,Promo
4/25/2019 7:43,MADRID,BARCELONA,5/9/2019 8:30,5/9/2019 11:15,AVE,85.1,Turista,Promo
4/17/2019 8:28,MADRID,PONFERRADA,5/31/2019 14:40,5/31/2019 20:02,AVE-MD,44.7,Turista con enlace,Promo +
5/4/2019 9:03,BARCELONA,MADRID,5/28/2019 10:00,5/28/2019 13:10,AVE,85.1,Turista,Promo
5/4/2019 15:50,MADRID,BARCELONA,5/6/2019 8:30,5/6/2019 11:15,AVE,102.15,Turista Plus,Promo
4/18/2019 21:30,MADRID,VALENCIA,4/25/2019 12:21,4/25/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/15/2019 5:20,SEVILLA,MADRID,5/6/2019 13:40,5/6/2019 16:10,AVE,69.4,Preferente,Promo
4/13/2019 0:27,MADRID,BARCELONA,5/14/2019 18:00,5/14/2019 20:30,AVE,,Turista,Promo
4/15/2019 14:14,MADRID,BARCELONA,4/18/2019 12:30,4/18/2019 15:30,AVE,181.5,Preferente,Flexible
4/22/2019 20:45,MADRID,BARCELONA,5/7/2019 7:15,5/7/2019 16:37,R. EXPRES,43.25,Turista,Adulto ida
4/16/2019 4:23,SEVILLA,MADRID,5/29/2019 6:45,5/29/2019 9:15,AVE,60.3,Turista,Promo
5/1/2019 23:05,BARCELONA,MADRID,5/24/2019 7:05,5/24/2019 9:50,AVE,75.4,Turista,Promo
4/23/2019 10:04,BARCELONA,MADRID,5/7/2019 17:25,5/7/2019 19:55,AVE,115.65,Preferente,Promo
4/30/2019 9:09,VALENCIA,MADRID,5/20/2019 6:30,5/20/2019 8:22,AVE,39.45,Turista,Promo
4/25/2019 23:06,MADRID,SEVILLA,5/7/2019 17:00,5/7/2019 19:38,AVE,60.3,Turista,Promo
5/2/2019 15:29,SEVILLA,MADRID,5/24/2019 6:45,5/24/2019 9:15,AVE,60.3,Turista,Promo
4/20/2019 3:39,BARCELONA,MADRID,5/8/2019 17:25,5/8/2019 19:55,AVE,127.1,Turista,Flexible
4/18/2019 14:08,MADRID,BARCELONA,4/25/2019 20:00,4/25/2019 22:30,AVE,115.65,Preferente,Promo
4/20/2019 15:38,VALENCIA,MADRID,5/7/2019 12:40,5/7/2019 14:20,AVE,33.65,Turista,Promo
4/17/2019 17:01,MADRID,SEVILLA,5/25/2019 11:05,5/25/2019 13:41,ALVIA,,Turista,Flexible
5/7/2019 19:10,BARCELONA,MADRID,5/19/2019 21:25,5/19/2019 23:55,AVE,98,Preferente,Promo
4/14/2019 20:12,MADRID,VALENCIA,4/21/2019 9:40,4/21/2019 11:24,AVE,27.8,Turista,Promo
5/2/2019 23:24,SEVILLA,MADRID,5/25/2019 8:45,5/25/2019 21:10,MD,52.5,Turista con enlace,Flexible
4/18/2019 18:46,PONFERRADA,MADRID,4/29/2019 6:11,4/29/2019 10:15,ALVIA,55.8,Turista,Flexible
4/27/2019 1:44,BARCELONA,MADRID,5/25/2019 9:00,5/25/2019 11:45,AVE,85.1,Turista,Promo
5/2/2019 1:21,VALENCIA,MADRID,5/15/2019 14:10,5/15/2019 15:48,AVE,33.65,Turista,Promo
4/15/2019 5:02,MADRID,BARCELONA,5/28/2019 13:25,5/28/2019 16:24,AVE-TGV,66.75,Turista,Promo
4/16/2019 5:33,MADRID,BARCELONA,5/19/2019 14:00,5/19/2019 16:30,AVE,88.95,Turista,Promo
4/21/2019 17:28,PONFERRADA,MADRID,5/4/2019 11:28,5/4/2019 16:00,LD,34.2,Turista con enlace,Promo
5/2/2019 11:04,BARCELONA,MADRID,5/31/2019 15:25,5/31/2019 17:55,AVE,120.5,Turista Plus,Promo
4/16/2019 9:13,MADRID,VALENCIA,5/24/2019 16:30,5/24/2019 22:47,REGIONAL,28.35,Turista,Adulto ida
4/29/2019 21:33,SEVILLA,MADRID,5/24/2019 12:40,5/24/2019 15:23,AVE,53.4,Turista,Promo
4/23/2019 12:10,MADRID,BARCELONA,5/22/2019 11:30,5/22/2019 14:40,AVE,85.1,Turista,Promo
5/9/2019 3:35,BARCELONA,MADRID,5/23/2019 12:50,5/23/2019 15:45,AVE-TGV,107.7,Turista,Flexible
4/19/2019 3:04,BARCELONA,MADRID,5/8/2019 12:00,5/8/2019 15:10,AVE,107.7,Turista,Flexible
4/14/2019 12:31,MADRID,PONFERRADA,5/13/2019 14:40,5/13/2019 18:33,AVE-MD,38.75,Turista con enlace,Promo +
5/6/2019 7:44,MADRID,BARCELONA,5/28/2019 19:00,5/28/2019 21:30,AVE,78.8,Turista,Promo
4/19/2019 9:45,MADRID,BARCELONA,5/9/2019 11:30,5/9/2019 14:40,AVE,69.8,Turista Plus,Promo
4/26/2019 7:27,MADRID,VALENCIA,4/30/2019 9:40,4/30/2019 11:24,AVE,51.15,Turista,Promo
5/9/2019 9:14,BARCELONA,MADRID,6/20/2019 13:25,6/20/2019 16:10,AVE,80.15,Turista Plus,Promo
4/12/2019 18:02,SEVILLA,MADRID,4/13/2019 21:00,4/13/2019 23:52,AV City,,Turista,Promo
4/11/2019 22:03,MADRID,VALENCIA,4/13/2019 9:40,4/13/2019 11:24,AVE,,Turista,Flexible
5/6/2019 5:02,MADRID,BARCELONA,5/24/2019 15:30,5/24/2019 18:40,AVE,127.05,Preferente,Promo
4/20/2019 8:27,MADRID,SEVILLA,5/17/2019 13:30,5/17/2019 16:05,ALVIA,,Preferente,Promo
4/18/2019 4:24,BARCELONA,MADRID,5/18/2019 16:00,5/18/2019 19:10,AVE,75.4,Turista,Promo
4/26/2019 19:19,BARCELONA,MADRID,5/16/2019 21:15,5/17/2019 0:02,AVE,66.75,Turista,Promo
4/23/2019 1:21,VALENCIA,MADRID,5/9/2019 9:50,5/9/2019 17:28,REGIONAL,28.35,Turista,Adulto ida
4/22/2019 9:12,SEVILLA,MADRID,4/27/2019 8:45,4/27/2019 20:16,MD,52.5,Turista con enlace,Flexible
4/21/2019 18:25,PONFERRADA,MADRID,5/19/2019 18:55,5/19/2019 23:03,ALVIA,33.5,Turista,Promo
4/22/2019 23:17,BARCELONA,MADRID,5/22/2019 14:00,5/22/2019 17:10,AVE,58.15,Turista,Promo
4/21/2019 11:44,MADRID,BARCELONA,5/12/2019 13:25,5/12/2019 16:24,AVE-TGV,98,Preferente,Promo
4/26/2019 1:21,SEVILLA,MADRID,5/17/2019 17:45,5/17/2019 20:17,AVE,76.3,Turista,Flexible
5/9/2019 15:17,SEVILLA,MADRID,6/19/2019 15:45,6/19/2019 18:15,AVE,41.2,Turista,Promo
4/19/2019 17:09,MADRID,SEVILLA,4/25/2019 8:00,4/25/2019 10:32,AVE,69.4,Preferente,Promo
4/29/2019 9:17,SEVILLA,MADRID,5/10/2019 10:45,5/10/2019 13:17,AVE,76.3,Turista,Flexible
4/18/2019 15:23,MADRID,BARCELONA,4/26/2019 15:30,4/26/2019 18:40,AVE,181.5,Preferente,Flexible
4/14/2019 20:20,SEVILLA,MADRID,5/17/2019 10:45,5/17/2019 13:17,AVE,60.3,Turista,Promo
4/13/2019 0:01,MADRID,VALENCIA,4/24/2019 18:40,4/24/2019 20:20,AVE,,Turista,Flexible
4/26/2019 5:26,MADRID,VALENCIA,5/27/2019 17:40,5/27/2019 19:20,AVE,21.95,Turista,Promo
4/21/2019 8:02,MADRID,BARCELONA,4/26/2019 16:00,4/26/2019 18:30,AVE,94.55,Turista Plus,Promo
4/28/2019 21:04,BARCELONA,MADRID,5/17/2019 18:25,5/17/2019 20:55,AVE,100.4,Turista,Promo
5/4/2019 7:14,VALENCIA,MADRID,6/1/2019 10:40,6/1/2019 12:27,AVE,45.3,Turista,Promo
4/28/2019 23:43,BARCELONA,MADRID,5/21/2019 17:25,5/21/2019 19:55,AVE,115.65,Preferente,Promo
4/13/2019 6:06,MADRID,BARCELONA,5/17/2019 18:00,5/17/2019 20:30,AVE,,Turista,Promo
